kode_wilayah,wilayah,provinsi,level,tahun,hls,rls,ahh,pengeluaran,hortikultura,padi,ttplahan,hahutan,kebun,ikan,proktam,komposit,ketersediaan,keterjangkauan,pemanfaatan,spk,spe
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2025,12.2,8.55,,9109.0,,,,,,,,57.75,47.23,76.21,50.1,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2025,12.2,8.55,,9109.0,,,,,,,,57.75,47.23,76.21,50.1,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2025,12.2,8.55,,9109.0,,,,,,,,57.75,47.23,76.21,50.1,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2025,12.2,8.55,,9109.0,,,,,,,,57.75,47.23,76.21,50.1,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2025,12.2,8.55,,9109.0,,,,,,,,57.75,47.23,76.21,50.1,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2025,12.2,8.55,,9109.0,,,,,,,,57.75,47.23,76.21,50.1,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2025,12.2,8.55,,9109.0,,,,,,,,57.75,47.23,76.21,50.1,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2025,12.2,8.55,,9109.0,,,,,,,,57.75,47.23,76.21,50.1,,
9201,Raja Ampat,PAPUA BARAT DAYA,kab_kota,2025,12.2,8.55,,9109.0,,,,,,,,57.75,47.23,76.21,50.1,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,57.07,40.24,62.94,65.29,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,43.19,0.0,63.6,60.28,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,43.19,0.0,63.6,60.28,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,43.19,0.0,63.6,60.28,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,43.19,0.0,63.6,60.28,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,43.19,0.0,63.6,60.28,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,43.19,0.0,63.6,60.28,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,43.19,0.0,63.6,60.28,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,43.19,0.0,63.6,60.28,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,43.19,0.0,63.6,60.28,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,43.19,0.0,63.6,60.28,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,43.19,0.0,63.6,60.28,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,43.19,0.0,63.6,60.28,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,43.19,0.0,63.6,60.28,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,43.19,0.0,63.6,60.28,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,43.19,0.0,63.6,60.28,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,43.19,0.0,63.6,60.28,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,46.99,9.68,62.76,63.16,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,46.99,9.68,62.76,63.16,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,46.99,9.68,62.76,63.16,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,46.99,9.68,62.76,63.16,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,46.99,9.68,62.76,63.16,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,46.99,9.68,62.76,63.16,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,46.99,9.68,62.76,63.16,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,46.99,9.68,62.76,63.16,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,46.99,9.68,62.76,63.16,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,46.99,9.68,62.76,63.16,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,46.99,9.68,62.76,63.16,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,46.99,9.68,62.76,63.16,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,46.99,9.68,62.76,63.16,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,46.99,9.68,62.76,63.16,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,46.99,9.68,62.76,63.16,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,46.99,9.68,62.76,63.16,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2024,14.08,8.74,67.12,8283.0,,,,,,,,50.88,19.46,67.73,61.79,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2024,14.08,8.74,67.12,8283.0,,,,,,,,50.88,19.46,67.73,61.79,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2024,14.08,8.74,67.12,8283.0,,,,,,,,50.88,19.46,67.73,61.79,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2024,14.08,8.74,67.12,8283.0,,,,,,,,50.88,19.46,67.73,61.79,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2024,14.08,8.74,67.12,8283.0,,,,,,,,50.88,19.46,67.73,61.79,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2024,14.08,8.74,67.12,8283.0,,,,,,,,50.88,19.46,67.73,61.79,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2024,14.08,8.74,67.12,8283.0,,,,,,,,50.88,19.46,67.73,61.79,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2024,14.08,8.74,67.12,8283.0,,,,,,,,50.88,19.46,67.73,61.79,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2024,14.08,8.74,67.12,8283.0,,,,,,,,50.88,19.46,67.73,61.79,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2024,14.08,8.74,67.12,8283.0,,,,,,,,50.88,19.46,67.73,61.79,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2024,14.08,8.74,67.12,8283.0,,,,,,,,50.88,19.46,67.73,61.79,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2024,14.08,8.74,67.12,8283.0,,,,,,,,50.88,19.46,67.73,61.79,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2024,14.08,8.74,67.12,8283.0,,,,,,,,50.88,19.46,67.73,61.79,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2024,14.08,8.74,67.12,8283.0,,,,,,,,50.88,19.46,67.73,61.79,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2024,14.08,8.74,67.12,8283.0,,,,,,,,50.88,19.46,67.73,61.79,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2024,14.08,8.74,67.12,8283.0,,,,,,,,50.88,19.46,67.73,61.79,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2025,14.1,9.02,,8617.0,,,,,,,,55.22,39.46,68.25,58.14,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2025,14.1,9.02,,8617.0,,,,,,,,55.22,39.46,68.25,58.14,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2025,14.1,9.02,,8617.0,,,,,,,,55.22,39.46,68.25,58.14,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2025,14.1,9.02,,8617.0,,,,,,,,55.22,39.46,68.25,58.14,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2025,14.1,9.02,,8617.0,,,,,,,,55.22,39.46,68.25,58.14,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2025,14.1,9.02,,8617.0,,,,,,,,55.22,39.46,68.25,58.14,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2025,14.1,9.02,,8617.0,,,,,,,,55.22,39.46,68.25,58.14,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2025,14.1,9.02,,8617.0,,,,,,,,55.22,39.46,68.25,58.14,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2025,14.1,9.02,,8617.0,,,,,,,,55.22,39.46,68.25,58.14,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2025,14.1,9.02,,8617.0,,,,,,,,55.22,39.46,68.25,58.14,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2025,14.1,9.02,,8617.0,,,,,,,,55.22,39.46,68.25,58.14,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2025,14.1,9.02,,8617.0,,,,,,,,55.22,39.46,68.25,58.14,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2025,14.1,9.02,,8617.0,,,,,,,,55.22,39.46,68.25,58.14,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2025,14.1,9.02,,8617.0,,,,,,,,55.22,39.46,68.25,58.14,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2025,14.1,9.02,,8617.0,,,,,,,,55.22,39.46,68.25,58.14,,
9202,Sorong,PAPUA BARAT DAYA,kab_kota,2025,14.1,9.02,,8617.0,,,,,,,,55.22,39.46,68.25,58.14,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2021,,,,,,,,,,,,39.74,0.0,64.81,50.75,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,37.75,0.0,65.82,45.01,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,37.75,0.0,65.82,45.01,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,37.75,0.0,65.82,45.01,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,37.75,0.0,65.82,45.01,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,37.75,0.0,65.82,45.01,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,37.75,0.0,65.82,45.01,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,37.75,0.0,65.82,45.01,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,37.75,0.0,65.82,45.01,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,37.75,0.0,65.82,45.01,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,37.75,0.0,65.82,45.01,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,37.75,0.0,65.82,45.01,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,37.75,0.0,65.82,45.01,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,37.75,0.0,65.82,45.01,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,37.75,0.0,65.82,45.01,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,37.75,0.0,65.82,45.01,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2022,,,,,,,,,,,,37.75,0.0,65.82,45.01,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,48.46,21.63,70.48,52.06,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,48.46,21.63,70.48,52.06,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,48.46,21.63,70.48,52.06,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,48.46,21.63,70.48,52.06,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,48.46,21.63,70.48,52.06,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,48.46,21.63,70.48,52.06,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,48.46,21.63,70.48,52.06,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,48.46,21.63,70.48,52.06,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,48.46,21.63,70.48,52.06,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,48.46,21.63,70.48,52.06,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,48.46,21.63,70.48,52.06,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,48.46,21.63,70.48,52.06,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,48.46,21.63,70.48,52.06,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,48.46,21.63,70.48,52.06,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,48.46,21.63,70.48,52.06,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2023,,,,,,,,,,,,48.46,21.63,70.48,52.06,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2024,13.29,7.76,67.14,6928.0,,,,,,,,40.39,0.0,69.97,48.5,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2024,13.29,7.76,67.14,6928.0,,,,,,,,40.39,0.0,69.97,48.5,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2024,13.29,7.76,67.14,6928.0,,,,,,,,40.39,0.0,69.97,48.5,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2024,13.29,7.76,67.14,6928.0,,,,,,,,40.39,0.0,69.97,48.5,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2024,13.29,7.76,67.14,6928.0,,,,,,,,40.39,0.0,69.97,48.5,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2024,13.29,7.76,67.14,6928.0,,,,,,,,40.39,0.0,69.97,48.5,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2024,13.29,7.76,67.14,6928.0,,,,,,,,40.39,0.0,69.97,48.5,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2024,13.29,7.76,67.14,6928.0,,,,,,,,40.39,0.0,69.97,48.5,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2024,13.29,7.76,67.14,6928.0,,,,,,,,40.39,0.0,69.97,48.5,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2024,13.29,7.76,67.14,6928.0,,,,,,,,40.39,0.0,69.97,48.5,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2024,13.29,7.76,67.14,6928.0,,,,,,,,40.39,0.0,69.97,48.5,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2024,13.29,7.76,67.14,6928.0,,,,,,,,40.39,0.0,69.97,48.5,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2024,13.29,7.76,67.14,6928.0,,,,,,,,40.39,0.0,69.97,48.5,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2024,13.29,7.76,67.14,6928.0,,,,,,,,40.39,0.0,69.97,48.5,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2024,13.29,7.76,67.14,6928.0,,,,,,,,40.39,0.0,69.97,48.5,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2024,13.29,7.76,67.14,6928.0,,,,,,,,40.39,0.0,69.97,48.5,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2025,13.32,8.06,,7227.0,,,,,,,,46.19,24.61,71.41,42.92,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2025,13.32,8.06,,7227.0,,,,,,,,46.19,24.61,71.41,42.92,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2025,13.32,8.06,,7227.0,,,,,,,,46.19,24.61,71.41,42.92,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2025,13.32,8.06,,7227.0,,,,,,,,46.19,24.61,71.41,42.92,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2025,13.32,8.06,,7227.0,,,,,,,,46.19,24.61,71.41,42.92,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2025,13.32,8.06,,7227.0,,,,,,,,46.19,24.61,71.41,42.92,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2025,13.32,8.06,,7227.0,,,,,,,,46.19,24.61,71.41,42.92,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2025,13.32,8.06,,7227.0,,,,,,,,46.19,24.61,71.41,42.92,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2025,13.32,8.06,,7227.0,,,,,,,,46.19,24.61,71.41,42.92,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2025,13.32,8.06,,7227.0,,,,,,,,46.19,24.61,71.41,42.92,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2025,13.32,8.06,,7227.0,,,,,,,,46.19,24.61,71.41,42.92,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2025,13.32,8.06,,7227.0,,,,,,,,46.19,24.61,71.41,42.92,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2025,13.32,8.06,,7227.0,,,,,,,,46.19,24.61,71.41,42.92,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2025,13.32,8.06,,7227.0,,,,,,,,46.19,24.61,71.41,42.92,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2025,13.32,8.06,,7227.0,,,,,,,,46.19,24.61,71.41,42.92,,
9203,Sorong Selatan,PAPUA BARAT DAYA,kab_kota,2025,13.32,8.06,,7227.0,,,,,,,,46.19,24.61,71.41,42.92,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,34.59,0.0,53.13,46.62,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,34.59,0.0,53.13,46.62,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,34.59,0.0,53.13,46.62,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,34.59,0.0,53.13,46.62,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,34.59,0.0,53.13,46.62,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,34.59,0.0,53.13,46.62,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,34.59,0.0,53.13,46.62,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,34.59,0.0,53.13,46.62,,
9204,Maybrat,PAPUA BARAT DAYA,kab_kota,2020,,,,,,,,,,,,34.59,0.0,53.13,46.62,,
