kode_wilayah,wilayah,provinsi,level,tahun,hls,rls,ahh,pengeluaran,ttplahan,ikan,hortikultura,proktam,kebun,hahutan,padi,pemanfaatan,ketersediaan,keterjangkauan,spk,spe
9403,Jayapura,PAPUA,kab_kota,2026,14.9607,10.9347,68.6267,11195.866,,,,,,,,68.8279,66.3522,70.7516,,
9403,Jayapura,PAPUA,kab_kota,2027,15.1113,11.0993,68.9,11303.7321,,,,,,,,68.9716,71.3316,66.1705,,
9403,Jayapura,PAPUA,kab_kota,2028,15.262,11.264,69.1734,11411.5981,,,,,,,,69.0865,75.832,61.6124,,
9403,Jayapura,PAPUA,kab_kota,2029,15.4127,11.4287,69.4467,11519.4641,,,,,,,,69.1785,79.8996,57.0771,,
9403,Jayapura,PAPUA,kab_kota,2030,15.5633,11.5933,69.7201,11627.3302,,,,,,,,69.252,83.5758,52.5644,,
9403,Jayapura,PAPUA,kab_kota,2031,15.714,11.758,69.9934,11735.1962,,,,,,,,69.3109,86.8985,48.0743,,
9403,Jayapura,PAPUA,kab_kota,2032,15.8647,11.9227,70.2667,11843.0622,,,,,,,,69.3579,89.9016,43.6067,,
9403,Jayapura,PAPUA,kab_kota,2033,16.0153,12.0873,70.5401,11950.9283,,,,,,,,69.3956,92.6158,39.1614,,
9403,Jayapura,PAPUA,kab_kota,2034,16.166,12.252,70.8134,12058.7943,,,,,,,,69.4257,95.069,34.7383,,
9403,Jayapura,PAPUA,kab_kota,2035,16.3167,12.4167,71.0868,12166.6603,,,,,,,,69.4498,97.2861,30.3373,,
9403,Jayapura,PAPUA,kab_kota,2036,16.4673,12.5813,71.3601,12274.5263,,,,,,,,69.4691,99.2901,25.9583,,
9403,Jayapura,PAPUA,kab_kota,2037,16.618,12.746,71.6335,12382.3924,,,,,,,,69.4845,100,21.6013,,
9403,Jayapura,PAPUA,kab_kota,2038,16.7687,12.9107,71.9068,12490.2584,,,,,,,,69.4969,100,17.266,,
9403,Jayapura,PAPUA,kab_kota,2039,16.9193,13.0753,72.1801,12598.1244,,,,,,,,69.5067,100,12.9524,,
9403,Jayapura,PAPUA,kab_kota,2040,17.07,13.24,72.4535,12705.9905,,,,,,,,69.5146,100,8.6604,,
9403,Jayapura,PAPUA,kab_kota,2041,17.2207,13.4047,72.7268,12813.8565,,,,,,,,69.5209,100,4.3898,,
9403,Jayapura,PAPUA,kab_kota,2042,17.3713,13.5693,73.0002,12921.7225,,,,,,,,69.526,100,0.1406,,
9403,Jayapura,PAPUA,kab_kota,2043,17.522,13.734,73.2735,13029.5886,,,,,,,,69.53,100,0,,
9403,Jayapura,PAPUA,kab_kota,2044,17.6727,13.8987,73.5468,13137.4546,,,,,,,,69.5333,100,0,,
9403,Jayapura,PAPUA,kab_kota,2045,17.8233,14.0633,73.8202,13245.3206,,,,,,,,69.5359,100,0,,
9404,Nabire,PAPUA,kab_kota,2024,,,,,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2025,,,69.02,,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2026,12.8575,10.4225,69.02,9915.2503,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2027,12.8608,10.4227,69.02,9920.4783,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2028,12.8641,10.4229,69.02,9925.7062,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2029,12.8674,10.4232,69.02,9930.9342,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2030,12.8707,10.4234,69.02,9936.1621,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2031,12.874,10.4236,69.02,9941.3901,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2032,12.8774,10.4238,69.02,9946.618,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2033,12.8807,10.424,69.02,9951.846,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2034,12.884,10.4243,69.02,9957.074,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2035,12.8873,10.4245,69.02,9962.3019,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2036,12.8906,10.4247,69.02,9967.5299,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2037,12.8939,10.4249,69.02,9972.7578,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2038,12.8972,10.4251,69.02,9977.9858,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2039,12.9005,10.4254,69.02,9983.2137,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2040,12.9038,10.4256,69.02,9988.4417,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2041,12.9071,10.4258,69.02,9993.6696,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2042,12.9104,10.426,69.02,9998.8976,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2043,12.9137,10.4262,69.02,10004.1255,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2044,12.9171,10.4265,69.02,10009.3535,,,,,,,,,,,,
9404,Nabire,PAPUA,kab_kota,2045,12.9204,10.4267,69.02,10014.5815,,,,,,,,,,,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2024,,,,,,,,,,,,,,,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2025,,,70.0302,,,,,,,,,,,,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2026,13.1367,10.0177,70.2304,9095,,,,,,,,65.8352,26.3113,59.0857,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2027,13.2733,10.1345,70.4306,9438,,,,,,,,65.6725,9.2185,59.1443,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2028,13.41,10.2513,70.6307,9781,,,,,,,,65.5107,0,59.1912,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2029,13.5467,10.3681,70.8309,10124,,,,,,,,65.3496,0,59.2287,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2030,13.6833,10.4849,71.0311,10467,,,,,,,,65.1894,0,59.2587,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2031,13.82,10.6017,71.2313,10810,,,,,,,,65.0299,0,59.2827,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2032,13.9567,10.7185,71.4315,11153,,,,,,,,64.8713,0,59.3019,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2033,14.0933,10.8353,71.6317,11496,,,,,,,,64.7135,0,59.3172,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2034,14.23,10.9521,71.8318,11839,,,,,,,,64.5564,0,59.3295,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2035,14.3667,11.0689,72.032,12182,,,,,,,,64.4001,0,59.3394,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2036,14.5033,11.1857,72.2322,12525,,,,,,,,64.2446,0,59.3472,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2037,14.64,11.3025,72.4324,12868,,,,,,,,64.0899,0,59.3535,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2038,14.7767,11.4193,72.6326,13211,,,,,,,,63.936,0,59.3586,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2039,14.9133,11.5361,72.8328,13554,,,,,,,,63.7828,0,59.3626,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2040,15.05,11.6529,73.0329,13897,,,,,,,,63.6304,0,59.3658,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2041,15.1867,11.7697,73.2331,14240,,,,,,,,63.4788,0,59.3684,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2042,15.3233,11.8865,73.4333,14583,,,,,,,,63.3279,0,59.3704,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2043,15.46,12.0032,73.6335,14926,,,,,,,,63.1778,0,59.3721,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2044,15.5967,12.12,73.8337,15269,,,,,,,,63.0284,0,59.3734,,
9408,Kepulauan Yapen,PAPUA,kab_kota,2045,15.7333,12.2368,74.0339,15612,,,,,,,,62.8798,0,59.3745,,
9409,Biak Numfor,PAPUA,kab_kota,2024,,,,,,,,,,,,,,,,
9409,Biak Numfor,PAPUA,kab_kota,2025,,,69.2,,,,,,,,,,,,,
9409,Biak Numfor,PAPUA,kab_kota,2026,14.2755,10.8153,69.43,10923.7996,,,,,,,,40.3019,25.62,70.6036,,
9409,Biak Numfor,PAPUA,kab_kota,2027,14.3009,10.9407,69.66,11024.5992,,,,,,,,26.0653,25.62,70.9672,,
9409,Biak Numfor,PAPUA,kab_kota,2028,14.3264,11.066,69.89,11125.3989,,,,,,,,11.9,25.62,71.3181,,
9409,Biak Numfor,PAPUA,kab_kota,2029,14.3518,11.1913,70.12,11226.1985,,,,,,,,0,25.62,71.6569,,
9409,Biak Numfor,PAPUA,kab_kota,2030,14.3773,11.3167,70.35,11326.9981,,,,,,,,0,25.62,71.984,,
9409,Biak Numfor,PAPUA,kab_kota,2031,14.4028,11.442,70.58,11427.7977,,,,,,,,0,25.62,72.2998,,
9409,Biak Numfor,PAPUA,kab_kota,2032,14.4282,11.5673,70.81,11528.5973,,,,,,,,0,25.62,72.6046,,
9409,Biak Numfor,PAPUA,kab_kota,2033,14.4537,11.6927,71.04,11629.3969,,,,,,,,0,25.62,72.8989,,
9409,Biak Numfor,PAPUA,kab_kota,2034,14.4791,11.818,71.27,11730.1966,,,,,,,,0,25.62,73.1829,,
9409,Biak Numfor,PAPUA,kab_kota,2035,14.5046,11.9433,71.5,11830.9962,,,,,,,,0,25.62,73.4572,,
9409,Biak Numfor,PAPUA,kab_kota,2036,14.53,12.0687,71.73,11931.7958,,,,,,,,0,25.62,73.7219,,
9409,Biak Numfor,PAPUA,kab_kota,2037,14.5555,12.194,71.96,12032.5954,,,,,,,,0,25.62,73.9775,,
9409,Biak Numfor,PAPUA,kab_kota,2038,14.581,12.3193,72.19,12133.395,,,,,,,,0,25.62,74.2243,,
9409,Biak Numfor,PAPUA,kab_kota,2039,14.6064,12.4447,72.42,12234.1946,,,,,,,,0,25.62,74.4624,,
9409,Biak Numfor,PAPUA,kab_kota,2040,14.6319,12.57,72.65,12334.9943,,,,,,,,0,25.62,74.6924,,
9409,Biak Numfor,PAPUA,kab_kota,2041,14.6573,12.6953,72.88,12435.7939,,,,,,,,0,25.62,74.9144,,
9409,Biak Numfor,PAPUA,kab_kota,2042,14.6828,12.8207,73.11,12536.5935,,,,,,,,0,25.62,75.1287,,
9409,Biak Numfor,PAPUA,kab_kota,2043,14.7083,12.946,73.34,12637.3931,,,,,,,,0,25.62,75.3356,,
9409,Biak Numfor,PAPUA,kab_kota,2044,14.7337,13.0713,73.57,12738.1927,,,,,,,,0,25.62,75.5353,,
9409,Biak Numfor,PAPUA,kab_kota,2045,14.7592,13.1967,73.8,12838.9924,,,,,,,,0,25.62,75.7281,,
9410,Paniai,PAPUA,kab_kota,2024,,,,,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2025,,,67.38,,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2026,10.5425,4.8125,67.38,7532.2501,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2027,10.5427,4.8127,67.38,7537.7428,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2028,10.5429,4.8129,67.38,7543.2354,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2029,10.5432,4.8132,67.38,7548.7281,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2030,10.5434,4.8134,67.38,7554.2208,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2031,10.5436,4.8136,67.38,7559.7134,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2032,10.5438,4.8138,67.38,7565.2061,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2033,10.544,4.814,67.38,7570.6987,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2034,10.5443,4.8143,67.38,7576.1914,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2035,10.5445,4.8145,67.38,7581.684,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2036,10.5447,4.8147,67.38,7587.1767,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2037,10.5449,4.8149,67.38,7592.6693,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2038,10.5451,4.8151,67.38,7598.162,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2039,10.5454,4.8154,67.38,7603.6546,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2040,10.5456,4.8156,67.38,7609.1473,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2041,10.5458,4.8158,67.38,7614.64,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2042,10.546,4.816,67.38,7620.1326,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2043,10.5463,4.8163,67.38,7625.6253,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2044,10.5465,4.8165,67.38,7631.1179,,,,,,,,,,,,
9410,Paniai,PAPUA,kab_kota,2045,10.5467,4.8167,67.38,7636.6106,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2024,,,,,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2025,,,66.04,,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2026,7.5625,4.4625,66.04,6116.75,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2027,7.5654,4.4662,66.04,6119.022,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2028,7.5682,4.47,66.04,6121.2941,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2029,7.5711,4.4737,66.04,6123.5662,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2030,7.574,4.4775,66.04,6125.8382,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2031,7.5768,4.4812,66.04,6128.1103,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2032,7.5797,4.485,66.04,6130.3823,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2033,7.5826,4.4887,66.04,6132.6544,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2034,7.5854,4.4925,66.04,6134.9265,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2035,7.5883,4.4962,66.04,6137.1985,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2036,7.5912,4.5,66.04,6139.4706,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2037,7.594,4.5037,66.04,6141.7426,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2038,7.5969,4.5075,66.04,6144.0147,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2039,7.5998,4.5112,66.04,6146.2867,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2040,7.6026,4.515,66.04,6148.5588,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2041,7.6055,4.5187,66.04,6150.8309,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2042,7.6084,4.5225,66.04,6153.1029,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2043,7.6112,4.5262,66.04,6155.375,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2044,7.6141,4.53,66.04,6157.647,,,,,,,,,,,,
9411,Puncak Jaya,PAPUA,kab_kota,2045,7.617,4.5337,66.04,6159.9191,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2024,,,,,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2025,,,73.06,,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2026,13.1625,10.7225,73.06,12551.4999,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2027,13.1627,10.7227,73.06,12557.1911,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2028,13.1629,10.7229,73.06,12562.8823,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2029,13.1632,10.7232,73.06,12568.5734,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2030,13.1634,10.7234,73.06,12574.2646,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2031,13.1636,10.7236,73.06,12579.9558,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2032,13.1638,10.7238,73.06,12585.6469,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2033,13.164,10.724,73.06,12591.3381,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2034,13.1643,10.7243,73.06,12597.0293,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2035,13.1645,10.7245,73.06,12602.7204,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2036,13.1647,10.7247,73.06,12608.4116,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2037,13.1649,10.7249,73.06,12614.1027,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2038,13.1651,10.7251,73.06,12619.7939,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2039,13.1654,10.7254,73.06,12625.4851,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2040,13.1656,10.7256,73.06,12631.1762,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2041,13.1658,10.7258,73.06,12636.8674,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2042,13.166,10.726,73.06,12642.5586,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2043,13.1662,10.7262,73.06,12648.2497,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2044,13.1665,10.7265,73.06,12653.9409,,,,,,,,,,,,
9412,Mimika,PAPUA,kab_kota,2045,13.1667,10.7267,73.06,12659.6321,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2024,,,,,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2025,,,61.21,,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2026,11.675,9.4225,61.21,8661,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2027,11.6754,9.4227,61.21,8664.9706,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2028,11.6759,9.4229,61.21,8668.9412,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2029,11.6763,9.4232,61.21,8672.9117,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2030,11.6768,9.4234,61.21,8676.8823,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2031,11.6772,9.4236,61.21,8680.8529,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2032,11.6776,9.4238,61.21,8684.8235,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2033,11.6781,9.424,61.21,8688.7941,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2034,11.6785,9.4243,61.21,8692.7647,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2035,11.679,9.4245,61.21,8696.7353,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2036,11.6794,9.4247,61.21,8700.7059,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2037,11.6799,9.4249,61.21,8704.6764,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2038,11.6803,9.4251,61.21,8708.647,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2039,11.6807,9.4254,61.21,8712.6176,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2040,11.6812,9.4256,61.21,8716.5882,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2041,11.6816,9.4258,61.21,8720.5588,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2042,11.6821,9.426,61.21,8724.5294,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2043,11.6825,9.4263,61.21,8728.5,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2044,11.6829,9.4265,61.21,8732.4705,,,,,,,,,,,,
9413,Boven Digoel,PAPUA,kab_kota,2045,11.6834,9.4267,61.21,8736.4411,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2024,,,,,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2025,,,66.01,,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2026,11.3225,7.2225,66.01,7142,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2027,11.3254,7.228,66.01,7148.5294,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2028,11.3282,7.2335,66.01,7155.0588,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2029,11.3311,7.239,66.01,7161.5882,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2030,11.334,7.2446,66.01,7168.1176,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2031,11.3368,7.2501,66.01,7174.647,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2032,11.3397,7.2556,66.01,7181.1765,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2033,11.3426,7.2611,66.01,7187.7059,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2034,11.3454,7.2666,66.01,7194.2353,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2035,11.3483,7.2721,66.01,7200.7647,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2036,11.3512,7.2776,66.01,7207.2941,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2037,11.354,7.2832,66.01,7213.8235,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2038,11.3569,7.2887,66.01,7220.3529,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2039,11.3598,7.2942,66.01,7226.8823,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2040,11.3626,7.2997,66.01,7233.4117,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2041,11.3655,7.3052,66.01,7239.9412,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2042,11.3684,7.3107,66.01,7246.4706,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2043,11.3712,7.3162,66.01,7253,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2044,11.3741,7.3218,66.01,7259.5294,,,,,,,,,,,,
9414,Mappi,PAPUA,kab_kota,2045,11.377,7.3273,66.01,7266.0588,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2024,,,,,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2025,,,59.36,,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2026,9.72,5.89,59.36,6320.25,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2027,9.7209,5.8962,59.36,6325.3898,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2028,9.7218,5.9024,59.36,6330.5295,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2029,9.7226,5.9085,59.36,6335.6692,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2030,9.7235,5.9147,59.36,6340.8089,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2031,9.7244,5.9209,59.36,6345.9486,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2032,9.7253,5.9271,59.36,6351.0883,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2033,9.7262,5.9332,59.36,6356.228,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2034,9.7271,5.9394,59.36,6361.3677,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2035,9.7279,5.9456,59.36,6366.5074,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2036,9.7288,5.9518,59.36,6371.6471,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2037,9.7297,5.9579,59.36,6376.7868,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2038,9.7306,5.9641,59.36,6381.9265,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2039,9.7315,5.9703,59.36,6387.0662,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2040,9.7323,5.9765,59.36,6392.2059,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2041,9.7332,5.9826,59.36,6397.3456,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2042,9.7341,5.9888,59.36,6402.4853,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2043,9.735,5.995,59.36,6407.625,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2044,9.7359,6.0012,59.36,6412.7647,,,,,,,,,,,,
9415,Asmat,PAPUA,kab_kota,2045,9.7368,6.0074,59.36,6417.9045,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2024,,,,,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2025,,,66.55,,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2026,8.0529,4.3525,66.55,5809.5,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2027,8.0531,4.3527,66.55,5815.0147,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2028,8.0533,4.3529,66.55,5820.5294,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2029,8.0536,4.3532,66.55,5826.0441,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2030,8.0538,4.3534,66.55,5831.5588,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2031,8.054,4.3536,66.55,5837.0735,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2032,8.0543,4.3538,66.55,5842.5883,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2033,8.0545,4.354,66.55,5848.103,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2034,8.0547,4.3543,66.55,5853.6177,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2035,8.055,4.3545,66.55,5859.1324,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2036,8.0552,4.3547,66.55,5864.6471,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2037,8.0554,4.3549,66.55,5870.1618,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2038,8.0557,4.3551,66.55,5875.6765,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2039,8.0559,4.3554,66.55,5881.1912,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2040,8.0562,4.3556,66.55,5886.7059,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2041,8.0564,4.3558,66.55,5892.2206,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2042,8.0566,4.356,66.55,5897.7353,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2043,8.0569,4.3562,66.55,5903.25,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2044,8.0571,4.3565,66.55,5908.7647,,,,,,,,,,,,
9416,Yahukimo,PAPUA,kab_kota,2045,8.0573,4.3567,66.55,5914.2794,,,,,,,,,,,,
9417,Pegunungan Bintang,PAPUA,kab_kota,2024,,,,,,,,,,,,,,,,
9417,Pegunungan Bintang,PAPUA,kab_kota,2025,,,65.17,,,,,,,,,,,,,
